2019,Fall,2019-fa,ADV,270,Principles of Sales,46,7,3,4,5,0,3,0,1,1,1,1,4,0,"Clifton, Dionne J"
2019,Fall,2019-fa,ADV,281,Advertising Research Methods,1,17,2,0,24,1,1,7,1,0,1,0,2,0,"Ren, Yilin"
2019,Fall,2019-fa,ADV,281,Advertising Research Methods,2,15,3,0,31,1,0,3,0,0,0,0,1,0,"Hamilton, Kristy A"
2019,Fall,2019-fa,ADV,283,Advertising and Brand Strategy,0,24,19,1,1,3,0,0,1,0,0,0,0,0,"Mabry-Flynn, Amanda D"
2019,Fall,2019-fa,ADV,283,Advertising and Brand Strategy,8,63,8,2,4,0,0,0,0,0,0,0,0,0,"Hitchon, Jacqueline C"
2019,Fall,2019-fa,ADV,284,Consumer Insight,6,20,19,7,4,1,0,0,1,0,0,1,1,0,"Pham, Giang V"
2019,Fall,2019-fa,ADV,284,Consumer Insight,2,7,6,6,0,3,0,2,0,0,0,0,1,0,"Liu, Weizi"
2019,Fall,2019-fa,ADV,305,Digital ADV Content,13,37,7,5,7,1,2,2,1,0,0,1,1,0,"Yao, Mike Z"
2019,Fall,2019-fa,ADV,310,Intro to Public Relations,1,6,9,1,25,8,0,1,0,1,1,1,1,1,"Wirtz, John"
2019,Fall,2019-fa,ADV,310,Intro to Public Relations,1,9,10,7,14,8,4,1,0,1,1,0,1,0,"Ross, David W"
2019,Fall,2019-fa,ADV,311,Classic Campaigns,0,5,11,14,7,3,0,0,0,0,0,0,0,0,"Chambers, Jason P"
2019,Fall,2019-fa,ADV,320,Sales Management,33,17,6,9,4,2,1,2,0,1,0,0,2,0,"Clifton, Dionne J"
2019,Fall,2019-fa,ADV,370,Sales and the Consumer,46,10,16,9,11,5,5,1,2,2,4,1,8,0,"Clifton, Dionne J"
2019,Fall,2019-fa,ADV,390,Content Creation,0,17,22,21,30,23,8,13,1,0,1,0,0,0,"Sheldon, Peter S"
2019,Fall,2019-fa,ADV,393,Advertising and Society,2,18,27,25,10,0,1,1,0,0,0,0,1,0,"Nelson, Michelle R"
2019,Fall,2019-fa,ADV,409,Media Entrepreneurship,2,25,7,2,0,1,0,1,0,0,0,0,2,0,"Raquel, Steve A"
2019,Fall,2019-fa,ADV,410,Public Relations Strategies,2,14,9,2,6,0,1,3,0,0,0,0,0,0,"Wirtz, John"
2019,Fall,2019-fa,ADV,410,Public Relations Strategies,7,12,9,7,3,3,1,0,0,1,0,0,0,0,"Oh, Sanghwa"
2019,Fall,2019-fa,ADV,460,Innovation in Advertising,4,5,8,9,7,1,1,1,0,1,1,0,0,0,"Chung, Un Chae"
2019,Fall,2019-fa,ADV,460,Innovation in Advertising,3,15,15,17,15,10,9,4,3,6,1,1,0,0,"Ham, Chang Dae"
2019,Fall,2019-fa,ADV,483,Audience Analysis,0,19,22,6,4,0,0,0,0,0,0,0,0,0,"Xiong, Shili"
2019,Fall,2019-fa,ADV,483,Audience Analysis,5,12,7,7,11,3,2,1,0,0,0,0,0,0,"Taneja, Harsh"
2019,Fall,2019-fa,ADV,498,The Sandage Project,0,62,13,1,4,1,0,0,0,0,0,0,0,0,"Meron, Shachar"
2019,Fall,2019-fa,AE,100,Intro to Aerospace Engineering,2,36,3,2,0,0,0,0,0,0,0,0,0,0,"Woodard, Brian S"
2019,Fall,2019-fa,AE,100,Intro to Aerospace Engineering,15,18,3,5,4,0,0,0,0,0,0,0,0,0,"Mehta, Neil A"
2019,Fall,2019-fa,AE,100,Intro to Aerospace Engineering,1,23,11,3,1,2,0,0,0,0,0,0,0,0,"Saxton-Fox, Theresa A"
2019,Fall,2019-fa,AE,199,Computer Aided Design,18,44,18,11,4,1,4,1,0,0,2,0,1,0,"Woodard, Brian S"
2019,Fall,2019-fa,AE,199,"Design, Build, Fly",1,16,3,2,0,0,0,0,0,0,0,0,0,0,"Merret, Jason M"
2019,Fall,2019-fa,AE,202,Aerospace Flight Mechanics,1,4,14,8,7,5,0,3,0,0,1,0,0,0,"Tran, Huy T"
2019,Fall,2019-fa,AE,311,Incompressible Flow,9,8,12,7,8,14,9,9,4,0,2,2,1,0,"Villafane Roca, Laura"
2019,Fall,2019-fa,AE,312,Compressible Flow,1,6,12,3,5,4,0,0,0,0,0,0,0,1,"Stephani, Kelly"
2019,Fall,2019-fa,AE,321,Mechs of Aerospace Structures,2,6,2,9,6,10,7,10,11,6,3,5,7,1,"Chasiotis, Ioannis"
2019,Fall,2019-fa,AE,323,Applied Aerospace Structures,2,4,7,8,8,6,5,3,1,0,1,0,1,0,"Chew, Huck Beng"
2019,Fall,2019-fa,AE,352,Aerospace Dynamical Systems,1,7,19,20,16,3,5,2,2,0,1,0,1,0,"Chilan, Christian M"
2019,Fall,2019-fa,AE,353,Aerospace Control Systems,4,13,5,4,10,3,0,1,1,0,3,1,5,2,"Ornik, Melkior"
2019,Fall,2019-fa,AE,402,Orbital Mechanics,5,6,3,4,9,6,8,3,3,0,0,0,1,2,"Conway, Bruce A"
2019,Fall,2019-fa,AE,416,Applied Aerodynamics,1,11,3,4,5,1,3,2,0,1,1,0,0,0,"Ansell, Phillip J"
2019,Fall,2019-fa,AE,433,Aerospace Propulsion,0,12,9,11,14,10,8,12,10,0,9,0,2,0,"Rovey, Joshua L"
2019,Fall,2019-fa,AE,442,Aerospace Systems Design I,1,4,6,6,8,11,6,4,5,0,1,0,0,0,"Merret, Jason M"
2019,Fall,2019-fa,AE,442,Aerospace Systems Design I,0,16,13,10,5,6,0,0,0,0,0,0,0,0,"Lembeck, Michael F"
2019,Fall,2019-fa,AE,460,Aerodynamics & Propulsion Lab,3,45,22,10,14,0,0,2,0,0,0,0,1,0,"Dutton, J C"
2019,Fall,2019-fa,AE,483,UAV Navigation and Control,11,65,14,7,4,0,1,0,0,0,0,0,1,1,"Bretl, Timothy W"
2019,Fall,2019-fa,AFRO,100,Intro to African American St,8,15,13,2,0,2,0,2,2,0,0,0,3,2,"Bailey, Ronald W"
2019,Fall,2019-fa,AFRO,101,"Black America, 1619-Present",2,3,5,4,5,2,6,1,5,3,6,2,6,0,"Cha-Jua, Sundiata"
2019,Fall,2019-fa,AFRO,105,Black Literature in America,5,11,6,3,2,0,1,0,2,0,0,0,0,0,"Hunt, Irvin J"
2019,Fall,2019-fa,AFRO,243,Pan Africanism,0,4,7,2,5,1,3,1,0,0,0,0,0,0,"Bowen, Merle L"
2019,Fall,2019-fa,AFRO,261,Intro to the African Diaspora,0,3,2,11,6,1,3,1,1,0,0,0,0,0,"McDuffie, Erik S"
2019,Fall,2019-fa,AFRO,378,Race and Revolutions,0,17,6,1,2,0,0,0,0,0,2,0,0,0,"Hogarth, Rana"
2019,Fall,2019-fa,AFRO,411,African American Psychology,1,11,0,0,10,1,0,3,0,0,0,0,1,0,"Neville, Helen A"
2019,Fall,2019-fa,AFST,210,Intro to Mod African Lit,0,4,17,5,5,1,0,1,0,0,0,0,0,0,"Basu, Manisha"
2019,Fall,2019-fa,AGCM,110,Intro to Ag and Env Comm,0,20,4,2,2,0,2,3,0,0,0,0,0,0,"Cupps-Miller, Heather A"
2019,Fall,2019-fa,AGCM,220,Communicating Agriculture,0,23,1,2,2,0,1,1,0,3,0,0,2,0,"Cupps-Miller, Heather A"
2019,Fall,2019-fa,AGED,140,Interpersonal Intelligence,69,37,23,13,8,5,2,5,0,2,2,0,15,0,"Smist, Jennifer A"
2019,Fall,2019-fa,AGED,230,Leadership Communications,0,41,12,6,6,4,1,0,0,1,2,0,0,1,"Chunoo, Vivechkanand S"
2019,Fall,2019-fa,AGED,260,Intro to Leadership Studies,22,68,22,17,16,7,5,5,6,3,0,2,2,0,"Keating, Kari H"
2019,Fall,2019-fa,AGED,340,Leadership Ethics & Pluralism,7,2,7,4,1,1,0,0,1,1,0,0,1,0,"Collins, Jasmine D"
2019,Fall,2019-fa,AGED,380,Leadership in Groups and Teams,10,13,23,4,4,1,0,1,0,0,0,0,0,0,"Rosch, David M"
2019,Fall,2019-fa,AGED,499,Begin Agri Teachers Seminar,11,2,15,1,1,1,0,0,0,0,0,0,0,0,"Korte, Debra S"
2019,Fall,2019-fa,AGED,550,Advanced Program Delivery,0,10,5,2,2,2,0,1,0,0,0,0,0,0,"Taylor, Amanda D"
2019,Fall,2019-fa,AGED,551,Advanced Program Evaluation,10,4,2,1,3,2,0,0,0,0,0,0,0,0,"Taylor, Amanda D"
2019,Fall,2019-fa,AHS,199,Undergraduate Open Seminar,2,36,0,4,8,0,0,5,0,0,1,0,1,0,"Carter, April L"
2019,Fall,2019-fa,AHS,494,Disability & Assistive Technol,0,12,4,1,1,0,0,0,0,0,1,0,2,0,"Thompson, Marc"
2019,Fall,2019-fa,AIS,101,Intro to Amer Indian Studies,2,13,2,2,2,1,3,2,0,0,0,0,0,0,"Escobar, Raquel"
2019,Fall,2019-fa,AIS,101,Intro to Amer Indian Studies,9,22,9,5,17,5,2,7,3,0,0,0,3,3,"Soto, Silvia"
2019,Fall,2019-fa,AIS,285,Indigenous Thinkers,0,2,11,2,6,3,0,1,0,0,0,0,1,0,"Larkin-Gilmore, Juliet C"
2019,Fall,2019-fa,ANSC,100,Intro to Animal Sciences,13,108,0,9,56,0,2,15,0,0,2,0,2,2,"Parrett, Douglas F"
2019,Fall,2019-fa,ANSC,103,Working With Farm Animals,0,74,1,0,0,0,0,0,0,0,1,0,0,0,"Hurley, Walter L"
2019,Fall,2019-fa,ANSC,110,Life With Animals and Biotech,5,27,6,2,2,1,0,2,0,1,1,0,0,0,"Allen, Crystal A"
2019,Fall,2019-fa,ANSC,199,BBQ SCIENCE,0,14,0,4,4,0,1,0,0,0,0,0,0,0,"Klehm, Brandon J"
2019,Fall,2019-fa,ANSC,205,World Animal Resources,144,48,18,16,7,4,6,5,0,0,1,0,8,0,"Emmert, Jason L"
2019,Fall,2019-fa,ANSC,206,Horse Management,2,30,6,0,12,2,0,2,0,0,0,0,0,0,"Kline, Kevin H"
2019,Fall,2019-fa,ANSC,207,Companion Animal Biology &Care,32,60,18,13,23,9,0,13,2,3,2,2,5,1,"Fischer-Brown, Amy E"
2019,Fall,2019-fa,ANSC,221,"Cells, Metabolism and Genetics",9,14,6,12,23,9,25,27,8,10,7,9,12,2,"Gaskins, H R"
2019,Fall,2019-fa,ANSC,222,Anatomy and Physiology,1,22,13,10,26,13,13,28,14,5,12,4,10,1,"Wheeler, Matthew B"
2019,Fall,2019-fa,ANSC,250,Companion Animals in Society,76,127,43,9,6,13,8,9,3,2,1,1,5,1,"Richardson, Sarah D"
2019,Fall,2019-fa,ANSC,251,Epidemics & Infectious Disease,0,8,0,0,20,0,0,18,0,0,5,0,1,0,"Steelman, Andrew J"
